"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","OA.Webseite.der.Institution","OA.Beauftragte.r","OA.Policy","OA.Leitlinie","Berliner.Erklärung","OA2020","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_OA.PL","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore_institution","bundesländer_score","country_score","institutionType","item","name","coord","lat","lon"
"Q459724","Rheinland-Pfalz","Hochschule Mainz","Mainz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q459724","Q459724","Point(8.2730183 50.0046297)",49.998348236084,8.2694578170776
"Q1391239","Rheinland-Pfalz","Hochschule Worms","Worms","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q1391239","Q1391239","Point(8.34433 49.6334)",49.6334,8.34433
"Q1622125","Rheinland-Pfalz","Hochschule für Wirtschaft und Gesellschaft Ludwigshafen","Ludwigshafen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622125","Q1622125","Point(8.44600139 49.48054889)",49.48054889,8.44600139
"Q872180","Rheinland-Pfalz","Katholische Hochschule Mainz","Mainz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q872180","Q872180","Point(8.25329 49.99717)",49.99717,8.25329
"Q1792452","Rheinland-Pfalz","Kunsthochschule Mainz","Mainz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q1792452","Q1792452","Point(8.25161 49.9985)",49.9985,8.25161
NA,"Rheinland-Pfalz","Hochschule für Finanzen Rheinland-Pfalz","Edenkoben","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1622203","Rheinland-Pfalz","Hochschule für Musik Mainz","Mainz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622203","Q1622203","Point(8.23666667 49.99333333)",49.99333333,8.23666667
"Q678965","Rheinland-Pfalz","Technische Universität Kaiserslautern","Kaiserslautern","Universität","www.ub.uni-kl.de/schreiben-publizieren/open-access/","Dipl.-Kult. Julia Heitmann-Pletsch","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,33.33,39.55,"Universität","http://www.wikidata.org/entity/Q678965","Q678965","Point(7.75306 49.4239)",49.4239,7.75306
"Q161982","Rheinland-Pfalz","Johannes Gutenberg-Universität Mainz","Mainz","Universität","www.ub.uni-mainz.de/de/open-access",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,33.33,39.55,"Universität","http://www.wikidata.org/entity/Q161982","Universitat de Magúncia Johannes Gutenberg","Point(8.241666666 49.993055555)",49.993055555556,8.2416666666667
"Q1619104","Rheinland-Pfalz","Philosophisch-Theologische Hochschule Vallendar","Vallendar","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Universität","http://www.wikidata.org/entity/Q1619104","Q1619104","Point(7.6276014 50.4015241)",50.4015241,7.6276014
"Q448590","Rheinland-Pfalz","Universität Koblenz-Landau","Mainz","Universität","www.uni-koblenz-landau.de/de/bibliothek/publizieren/open-access",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,33.33,39.55,"Universität","http://www.wikidata.org/entity/Q448590","Q448590","Point(7.5592489 50.3632638)",49.204444,8.108611
"Q22963","Rheinland-Pfalz","Deutsche Universität für Verwaltungswissenschaften Speyer","Speyer","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,33.33,39.55,"Universität","http://www.wikidata.org/entity/Q22963","Q22963","Point(8.41630833 49.31641389)",49.31641389,8.41630833
"Q702486","Rheinland-Pfalz","Universität Trier","Trier","Universität","www.uni-trier.de/index.php?id=60801",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,33.33,39.55,"Universität","http://www.wikidata.org/entity/Q702486","Universitat de Trèveris","Point(6.687777777 49.7475)",49.7475,6.6877777777778
"Q1714370","Rheinland-Pfalz","Theologische Fakultät Trier","Trier","Universität","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,33.33,39.55,"Universität",NA,NA,NA,NA,NA
"Q316595","Rheinland-Pfalz","WHU - Otto Beisheim School of Management","Vallendar","Universität","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,33.33,39.55,"Universität","http://www.wikidata.org/entity/Q316595","Q316595","Point(7.61350639 50.40032528)",50.40032528,7.61350639
"Q1452048","Saarland","Fraunhofer-Institut für Zerstörungsfreie Prüfverfahren (IZFP)","Saarbrücken","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,41.03,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452048","Q1452048","Point(7.047916 49.258171)",49.258171,7.047916
"Q55436361","Saarland","CISPA - Helmholtz-Zentrum für Informationssicherheit","Saarbrücken","Forschungsorganisation: Helmholtz-Gemeinschaft",NA,NA,"nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,41.03,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
"Q879857","Saarland","Schloss Dagstuhl - Leibniz-Zentrum für Informatik GmbH (LZI)","Wadern","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.dagstuhl.de/en/publications/",NA,"ja",NA,"ja","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,41.03,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q879857","Q879857","Point(6.899166666 49.530277777)",49.530277777778,6.8991666666667
"Q1565090","Saarland","Leibniz-Institut für Neue Materialien gGmbH (INM)","Saarbrücken","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ntnm-bib.de/open-access/","Uwe Geith","ja",NA,"ja, als WGL","ja, als WGL",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,"100%",100,41.03,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1565090","Q1565090","Point(7.04 49.2567)",49.256834,7.040171
"Q881238","Saarland","Max-Planck-Institut für Softwaresysteme","Saarbrücken","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,41.03,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q881238","Q881238","Point(7.04629 49.25752)",49.25752,7.04629
"Q565400","Saarland","Max-Planck-Institut für Informatik","Saarbrücken","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,41.03,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q565400","Q565400","Point(7.045555555 49.257777777)",49.257777777778,7.0455555555556
"Q884111","Saarland","Hochschule für Technik und Wirtschaft des Saarlandes","Saarbrücken","Hochschule",NA,NA,"nein",NA,"ja","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"16.67%",16.67,41.03,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1201755","Saarland","Deutsch-Französische-Hochschule","Saarbrücken","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,41.03,39.55,"Hochschule",NA,NA,NA,NA,NA
NA,"Saarland","Deutsche Hochschule für Prävention und Gesundheit","Saarbrücken","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,41.03,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1622149","Saarland","Hochschule der Bildenden Künste Saar","Saarbrücken","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,41.03,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622149","Q1622149","Point(6.98519 49.2327)",49.2327,6.98519
"Q1487242","Saarland","Hochschule für Musik Saar","Saarbrücken","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,41.03,39.55,"Hochschule","http://www.wikidata.org/entity/Q1487242","Q1487242","Point(6.99783 49.2303)",49.2303,6.99783
"Q1391274","Saarland","Fachhochschule für Verwaltung des Saarlandes","Quierschied","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,41.03,39.55,"Hochschule","http://www.wikidata.org/entity/Q1391274","Q1391274","Point(7.0380585 49.3440644)",49.3440644,7.0380585
"Q700758","Saarland","Universität des Saarlandes","Saarbrücken","Universität","https://www.sulb.uni-saarland.de/service-fuer-die-wissenschaft/open-access-an-der-universitaet-des-saarlandes",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,41.03,39.55,"Universität","http://www.wikidata.org/entity/Q700758","Universitat del Sarre","Point(7.04166667 49.25555556)",49.25555556,7.04166667
"Q1452000","Sachsen","Fraunhofer-Institut für Elektronische Nanosysteme (ENAS)","Chemnitz","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452000","Q1452000","Point(12.9243 50.816)",50.816,12.9243
"Q1451998","Sachsen","Fraunhofer-Institut für Organische Elektronik, Elektronenstrahl- und Plasmatechnik (FEP)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1451998","Q1451998","Point(13.7814 51.0298)",51.0298,13.7814
"Q1452015","Sachsen","Fraunhofer-Institut für Keramische Technologien und Systeme (IKTS)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452015","Q1452015","Point(13.78068 51.02912)",51.02912,13.78068
"Q1452057","Sachsen","Fraunhofer-Zentrum für Internationales Management und Wissensökonomie (IMW)","Leipzig","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
"Q1451974","Sachsen","Fraunhofer-Institut für Photonische Mikrosysteme (IPMS)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
"Q1452041","Sachsen","Fraunhofer-Institut für Verkehrs- und Infrastruktursysteme (IVI)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452041","Q1452041","Point(13.736 51.0272)",51.0272,13.736
"Q1452043","Sachsen","Fraunhofer-Institut für Werkstoff- und Strahltechnik (IWS)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452043","Q1452043","Point(13.7805 51.03)",51.03,13.7805
"Q1452042","Sachsen","Fraunhofer-Institut für Werkzeugmaschinen und Umformtechnik (IWU)","Chemnitz","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452042","Q1452042","Point(12.9252 50.8134)",50.8134,12.9252
"Q1313270","Sachsen","Fraunhofer-Institut für Zelltherapie und Immunologie (IZI)","Leipzig","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1313270","Q1313270","Point(12.395507 51.3188727)",51.3188727,12.395507
"Q883545","Sachsen","Helmholtz-Zentrum Dresden-Rossendorf (HZDR)","Dresden","Forschungsorganisation: Helmholtz-Gemeinschaft","www.hzdr.de/db/Cms?pNid=330",NA,"nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja, als WGL",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q883545","Q883545","Point(13.9497 51.0636)",51.0636,13.9497
"Q880999","Sachsen","Helmholtz-Zentrum für Umweltforschung (UFZ)","Leipzig","Forschungsorganisation: Helmholtz-Gemeinschaft","www.ufz.de/index.php?de=36297",NA,"nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja, als WGL",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q880999","Q880999","Point(12.4288 51.3521)",51.3521,12.4288
"Q1470119","Sachsen","Leibniz-Institut für jüdische Geschichte und Kultur - Simon Dubnow (DI)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1470119","Q1470119","Point(12.38678455 51.33547823)",51.33547823,12.38678455
"Q835883","Sachsen","Leibniz-Institut für Festkörper- und Werkstoffforschung Dresden (IFW) e.V.","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ifw-dresden.de/de/ueber-uns/bibliothek/open-access","https://ifwlib.bibliotheca-open.de/de-de/Open-Access/Definition-und-weiterf%C3%BChrende-Links","ja",NA,"ja, als WGL","ja, als WGL",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,"100%",100,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q835883","Q835883","Point(13.7244 51.0261)",51.0261,13.7244
"Q1813774","Sachsen","Leibniz-Institut für ökologische Raumentwicklung (IÖR) e.V.","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1813774","Q1813774","Point(13.74828 51.0313)",51.0313,13.74828
"Q1813759","Sachsen","Leibniz-Institut für Oberflächenmodifizierung (IOM)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1813759","Q1813759","Point(12.4335 51.3526)",51.351767,12.431812
"Q1739877","Sachsen","Leibniz-Institut für Polymerforschung Dresden (IPF)","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft","http://www.ipfdd.de/de/organisation/abteilungen-und-gruppen/gruppen-der-verwaltung-und-technische-dienste/bibliothek/open-access/",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1739877","Q1739877","Point(13.724106 51.041797)",51.041797,13.724106
"Q1499019","Sachsen","Leibniz-Institut für Geschichte und Kultur des östlichen Europa (GWZO)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-gwzo.de/de/transfer/publikationen",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
"Q1813740","Sachsen","Leibniz-Institut für Länderkunde (IfL)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft","https://leibniz-ifl.de/forschung/publikationen-1/open-access",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1813740","Q1813740","Point(12.47194 51.34663)",51.34663,12.47194
"Q1607075","Sachsen","Leibniz-Institut für Troposphärenforschung e.V. (TROPOS)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1607075","Q1607075","Point(12.433714 51.352044)",51.352044,12.433714
"Q257792","Sachsen","Max-Planck-Institut für Kognitions- und Neurowissenschaften","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft","www.cbs.mpg.de/bibliothek/service/open-access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q257792","Q257792","Point(12.3887 51.3347)",51.3347,12.3887
"Q1912059","Sachsen","Max-Planck-Institut für Chemische Physik fester Stoffe (MPI CPfS)","Dresden","Forschungsorganisation: Max-Planck-Gesellschaft","www.cpfs.mpg.de/de/library/open_access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1912059","Q1912059","Point(13.7186 51.0264)",51.0264,13.7186
"Q682926","Sachsen","Max-Planck-Institut für evolutionäre Anthropologie (MPI EVA)","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q682926","Institut Max Planck d'Antropologia Evolutiva","Point(12.394444444 51.320555555)",51.320555555556,12.394444444444
"Q1912085","Sachsen","Max-Planck-Institut für Mathematik in den Naturwissenschaften (MIS)","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1912085","Q1912085","Point(12.39166667 51.34138889)",51.34138889,12.39166667
"Q317361","Sachsen","Max-Planck-Institut für molekulare Zellbiologie und Genetik (MPI-CBG)","Dresden","Forschungsorganisation: Max-Planck-Gesellschaft","www.molgen.mpg.de/107364/Open_Access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q317361","Q317361","Point(13.7846 51.0586)",51.0586,13.7846
"Q1912086","Sachsen","Max-Planck-Institut für Physik komplexer Systeme","Dresden","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1912086","Q1912086","Point(13.716944 51.026667)",51.026667,13.716944
"Q1622222","Sachsen","Hochschule für Technik und Wirtschaft Dresden (HTW)","Dresden","Hochschule","https://www.htw-dresden.de/oa",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,51.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622222","Q1622222","Point(13.87443 51.00992)",51.00992,13.87443
"Q1622216","Sachsen","Hochschule für Technik, Wirtschaft und Kultur Leipzig (HTWK)","Leipzig","Hochschule","https://bibliothek.htwk-leipzig.de/publizieren/open-access/","Astrid Schiemichen","nein","https://www.htwk-leipzig.de/fileadmin/portal/intranet/HTWK/intern/6_Strategien_und_Prozesse/Konzepte_und_Strategien/2019_Open-Science-Leitlinie.pdf","ja","nein",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,51.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622216","Q1622216","Point(12.3725 51.3142)",51.3142,12.3725
NA,"Sachsen","Vitruvius Hochschule Leipzig","Leipzig","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.33,39.55,"Hochschule",NA,NA,NA,NA,NA
NA,"Sachsen","Berufsakademie Sachsen","Glauchau","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.33,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1258462","Sachsen","DIU - Dresden International University","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,51.33,39.55,"Hochschule",NA,NA,NA,NA,NA
NA,"Sachsen","Evangelische Hochschule Moritzburg","Moritzburg","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.33,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1380226","Sachsen","Evangelische Hochschule Dresden - University of Applied Sciences for Social Work, Education and Nursing","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q1380226","Q1380226","Point(13.76067694 51.05220611)",51.05220611,13.76067694
"Q1391187","Sachsen","Fachhochschule Dresden (FHD)","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,51.33,39.55,"Hochschule","http://www.wikidata.org/entity/Q1391187","Q1391187","Point(13.788 51.0273)",51.0273,13.788
"Q884503","Sachsen","Westsächsische Hochschule Zwickau","Zwickau","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,51.33,39.55,"Hochschule",NA,NA,NA,NA,NA
